ID,DIR,ESTRATO,LOCALIDAD,CONDJUR,AT,VALTER,VALTOTER,USO,SISTCON,PUNTAJE,EDAD,AC,AREATC,VALORC,VRTOTAL,AVALUO,INTEGRAL,ACTECOIM
64,TV 27  27 45 SUR,3,18,2,308.1,260000,80106000,80,A,51,56,86.7,390.8,250000,56225000,175114000,448091,2
64,TV 27  27 45 SUR,3,18,2,308.1,260000,80106000,22,A,38,56,81.9,390.8,190000,15561000,175114000,448091,2
65,KR 25 23 A  05 SUR,3,18,2,225.0,220000,49500000,25,A,60,21,138.2,336.4,250000,97974000,147474000,438389,1
65,KR 25 23 A  05 SUR,3,18,2,225.0,220000,49500000,80,A,67,21,198.2,336.4,320000,63424000,147474000,438389,1
66,KR 26 24 25 SUR,3,18,2,194.9,220000,42878000,1,A,39,34,166.6,362.9,230000,55245000,98123000,270386,2
66,KR 26 24 25 SUR,3,18,2,194.9,220000,42878000,22,A,38,34,65.1,362.9,170000,11067000,98123000,270386,2
66,KR 26 24 25 SUR,3,18,2,194.9,220000,42878000,70,A,14,34,117.2,362.9,50000,5860000,98123000,270386,2
66,KR 26 24 25 SUR,3,18,2,194.9,220000,42878000,3,A,44,34,14.0,362.9,230000,3220000,98123000,270386,2
67,DG 31 BIS  SUR 28 A  36,3,18,2,473.2,230000,108836000,1,A,20,30,64.4,473.2,130000,102401000,211237000,446401,1
67,DG 31 BIS  SUR 28 A  36,3,18,2,473.2,230000,108836000,25,A,48,30,408.9,473.2,230000,94035500,217672000,460000,1
68,AC 22 SUR 32 A 49 ,3,15,2,147.0,450000,66150000,22,A,45,8,56.4,175.2,220000,33792000,99942000,570445,2
68,AC 22 SUR 32 A 49 ,3,15,2,147.0,450000,66150000,33,A,52,8,118.8,175.2,180000,21384000,99942000,570445,2
69,AK 24 31C 69 SUR,3,18,2,390.0,300000,117000000,4,A,45,26,302.5,545.8,250000,124282000,241282000,442078,2
69,AK 24 31C 69 SUR,3,18,2,390.0,300000,117000000,25,A,48,26,243.3,545.8,200000,48662000,241282000,442078,2
70,KR 30 36 26 SUR,3,18,2,0.0,0,0,1,A,35,16,63.0,231.0,180000,11340000,44940000,194545,1
70,KR 30 36 26 SUR,3,18,2,0.0,0,0,22,A,46,16,63.0,231.0,200000,12600000,47460000,205455,1
70,KR 30 36 26 SUR,3,18,2,0.0,0,0,25,A,44,16,105.0,231.0,200000,21000000,47460000,205455,1
71,KR 27 38A 25S,3,18,2,1056.1,180000,190098000,33,A,23,68,282.8,470.6,150000,42420000,257686000,547569,2
71,KR 27 38A 25S,3,18,2,1056.1,180000,190098000,1,A,28,68,99.2,470.6,120000,11904000,251170000,533723,2
71,KR 27 38A 25S,3,18,2,1056.1,180000,190098000,4,A,33,68,21.5,470.6,180000,3870000,251170000,533723,2
71,KR 27 38A 25S,3,18,2,1056.1,180000,190098000,22,A,28,68,67.1,470.6,140000,9394000,251170000,533723,2
72,KR 80 A 56 42 S,2,8,2,440.0,180000,79200000,1,A,37,9,98.0,492.0,180000,17640000,234740000,477114,1
72,KR 80 A 56 42 S,2,8,2,440.0,180000,79200000,25,A,70,9,394.0,492.0,350000,137900000,234740000,477114,1
73,KR 27 39 41 SUR,3,18,2,459.3,200000,91860000,33,A,44,20,125.2,1091.6,200000,25040000,261860000,239886,2
73,KR 27 39 41 SUR,3,18,2,459.3,200000,91860000,22,A,41,20,840.3,1091.6,150000,126045000,260599000,238731,2
73,KR 27 39 41 SUR,3,18,2,459.3,200000,91860000,1,A,29,20,126.1,1091.6,150000,18915000,260599000,238731,2
74,AK 33 41 66 SUR,3,18,2,204.7,220000,45034000,25,A,52,30,202.5,290.1,250000,50625000,107047000,369000,2
74,AK 33 41 66 SUR,3,18,2,204.7,220000,45034000,80,A,41,30,87.6,290.1,130000,11388000,107047000,369000,2
75,CL 42S 26 20,3,18,2,404.4,300000,121320000,33,A,36,12,100.8,420.4,170000,17136000,175691000,417914,2
75,CL 42S 26 20,3,18,2,404.4,300000,121320000,1,A,37,12,90.2,420.4,170000,15334000,175466000,417379,2
75,CL 42S 26 20,3,18,2,404.4,300000,121320000,1,A,23,47,84.1,420.4,130000,10933000,175466000,417379,2
75,CL 42S 26 20,3,18,2,404.4,300000,121320000,4,A,28,47,22.5,420.4,160000,3600000,175466000,417379,2
75,CL 42S 26 20,3,18,2,404.4,300000,121320000,70,A,16,12,122.8,420.4,60000,7368000,175466000,417379,2
76,CL 37 SUR 24A 18,3,18,2,244.3,200000,48860000,33,A,49,75,212.7,212.7,220000,46794000,95654000,449713,1
77,KR 31 43 10 S,3,18,2,524.0,190000,99560000,25,A,64,51,266.0,378.8,250000,66500000,181636000,479504,1
77,KR 31 43 10 S,3,18,2,524.0,190000,99560000,1,A,28,51,24.0,378.8,130000,3120000,183520000,484477,1
77,KR 31 43 10 S,3,18,2,524.0,190000,99560000,22,A,14,51,70.8,378.8,120000,8496000,183520000,484477,1
77,KR 31 43 10 S,3,18,2,524.0,190000,99560000,80,A,35,51,18.0,378.8,220000,3960000,183520000,484477,1
78,KR 29 44 31 SUR,3,18,2,193.5,190000,36765000,22,A,34,44,193.5,193.5,160000,30960000,67725000,350000,1
