ID,CODSEC,DIR,ZHFG,TIPORESLZHF,ESTRATO,LOCALIDAD,UPZ,LONG,LAT,CONDJUR,AT,VALTER,VALTOTER,USO,SISTCON,PUNTAJE,EDAD,AC,AREATC,VALORC,VRTOTAL,AVALUO,INTEGRAL,ACTECOIM,TIPOAEI
89,002414224100000000,CL 64 SUR 73 13,6232215152113,3,2,19,,,,2,250.00,170000,42500000,022,A,30,24,25.00,402.50,170000,4250000,109955000,273180,1,3
89,002414224100000000,CL 64 SUR 73 13,6232215152113,3,2,19,,,,2,250.00,170000,42500000,033,A,25,24,97.00,402.50,160000,15520000,109955000,273180,1,3
90,002418244400000000,AC 57R SUR 73I 95,6040315152432,3,2,19,,,,2,1511.50,250000,377875000,005,A,30,13,53.90,671.60,100000,5390000,548435000,816610,3,2
90,002418244400000000,AC 57R SUR 73I 95,6040315152432,3,2,19,,,,2,1511.50,250000,377875000,025,A,63,13,470.00,671.60,320000,150400000,548435000,816610,3,2
90,002418244400000000,AC 57R SUR 73I 95,6040315152432,3,2,19,,,,2,1511.50,250000,377875000,070,A,28,13,147.70,671.60,100000,14770000,548435000,816610,3,2
91,002418940200000000,KR 76 57 R 80 S,6040315152132,3,2,19,,,,2,1530.00,200000,306000000,025,A,58,29,1456.40,1456.40,350000,509740000,815740000,560107,3,2
92,002418810200000000,CL 57 Z SUR 75 D 67,6040215152132,3,2,19,,,,2,8813.97,180000,1586514600,025,A,82,21,4702.30,4702.30,350000,1645805000,3232319600,687391,3,2
93,002418810300000000,CL 57 Z SUR 75 D 07,6040215152132,3,2,19,,,,2,9606.65,180000,1729197000,033,A,35,21,240.50,240.50,180000,43290000,1772487000,7370008,3,2
94,002418810500000000,CL 57 Z SUR 75 D 27 ,6040215152132,3,2,19,,,,2,4682.74,180000,842893200,025,A,82,21,611.70,611.70,350000,214095000,1056988200,1727952,3,2
107,002513180700000000,KR 19F 61B 34 SUR,6235215152113,3,3,19,,,,2,420.00,130000,54600000,033,A,25,36,140.00,204.70,170000,23800000,88105000,430410,1,3
107,002513180700000000,KR 19F 61B 34 SUR,6235215152113,3,2,19,,,,2,420.00,130000,54600000,022,A,31,36,64.70,204.70,150000,9705000,88105000,430410,1,3
108,002531572000000000,CL 68 SUR 22A 47,6235215152112,2,2,19,,,,2,73.30,130000,9529000,033,A,31,26,53.20,96.26,170000,8512000,25701800,267004,1,2
108,002531572000000000,CL 68 SUR 22A 47,6235215152112,2,2,19,,,,2,73.30,130000,9529000,020,A,38,26,22.96,96.26,220000,4132800,25701800,267004,1,2
108,002531572000000000,CL 68 SUR 22A 47,6235215152112,2,2,19,,,,2,73.30,130000,9529000,022,A,31,26,19.60,96.26,180000,3528000,25701800,267004,1,2
109,002531624700000000,KR 20D 68 19 SUR,6235215152112,2,2,19,,,,2,140.00,130000,18200000,025,A,50,19,87.50,283.50,240000,21000000,78400000,276543,1,2
109,002531624700000000,KR 20D 68 19 SUR,6235215152112,2,2,19,,,,2,140.00,130000,18200000,001,A,37,19,98.00,283.50,220000,21560000,78400000,276543,1,2
109,002531624700000000,KR 20D 68 19 SUR,6235215152112,2,2,19,,,,2,140.00,130000,18200000,022,A,36,19,49.00,283.50,180000,8820000,78400000,276543,1,2
109,002531624700000000,KR 20D 68 19 SUR,6235215152112,2,2,19,,,,2,140.00,130000,18200000,001,A,17,5,49.00,283.50,110000,8820000,78400000,276543,1,2
110,003202021600000000,CL 2 9 51,6010115152121,2,2,3,,,,2,13.20,300000,3960000,025,A,49,36,13.20,13.20,230000,3036000,10956000,830000,2,1
111,003202022500000000,KR 9 1C 83,6010115152112,2,2,3,,,,2,123.20,180000,22176000,033,A,48,36,123.20,123.20,230000,28336000,72688000,590000,1,2
112,003202195400000000,CL 2B 5 51,6020125152112,2,2,3,,,,2,231.30,180000,41634000,025,A,58,34,231.30,231.30,250000,57825000,141093000,610000,1,2
113,003203305200000000,KR 3 6A 25,6020115152112,2,2,17,,,,2,420.80,160000,67328000,033,A,22,1,41.60,41.60,200000,8320000,75648000,1818462,1,2
114,003207050200000000,DG 4 7 98 ESTE,6030235152112,2,2,4,,,,2,85.00,120000,10200000,033,A,30,39,85.00,85.00,130000,11050000,21250000,250000,1,2
115,004102100700000000,CL 12A 21 78,6232215153121,3,3,14,,,,2,184.00,400000,73600000,025,A,40,66,184.00,184.00,200000,36800000,110400000,600000,2,1
116,004102112900000000,CL 12A 20 09,6232215153121,3,3,14,,,,2,568.00,400000,227200000,025,A,72,61,276.60,808.10,250000,69150000,373575000,462288,2,1
116,004102112900000000,CL 12A 20 09,6232215153121,3,3,14,,,,2,568.00,400000,227200000,001,A,16,61,263.50,808.10,110000,28985000,362855000,449022,2,1
116,004102112900000000,CL 12A 20 09,6232215153121,3,3,14,,,,2,568.00,400000,227200000,001,A,46,61,72.00,808.10,180000,12960000,362855000,449022,2,1
116,004102112900000000,CL 12A 20 09,6232215153121,1,3,14,,,,2,568.00,400000,227200000,022,A,45,61,98.00,808.10,180000,17640000,362855000,449022,2,1
116,004102112900000000,CL 12A 20 09,6232215153121,1,3,14,,,,2,568.00,400000,227200000,080,A,51,61,98.00,808.10,180000,17640000,362855000,449022,2,1
117,004102121200000000,KR 22 11 66,6232215153121,1,3,14,,,,2,200.00,400000,80000000,033,A,31,59,200.00,200.00,180000,36000000,116000000,580000,2,1
118,004102171500000000,CL 12B 23 21,6232215153121,1,3,14,,,,2,385.40,400000,154160000,010,A,56,44,385.40,385.00,300000,115620000,269780000,700727,2,1
119,004102181300000000,KR 23 11 51,6232215153121,1,3,14,,,,2,429.80,400000,171920000,025,A,68,17,315.00,532.40,260000,81900000,304858000,572611,2,1
119,004102181300000000,KR 23 11 51,6232215153121,1,3,14,,,,2,429.80,400000,171920000,003,A,49,17,89.60,532.40,230000,20608000,279658000,525278,2,1
119,004102181300000000,KR 23 11 51,6232215153121,1,3,14,,,,2,429.80,400000,171920000,080,A,56,17,97.40,532.40,250000,24350000,279658000,525278,2,1
119,004102181300000000,KR 23 11 51,6232215153121,1,3,14,,,,2,429.80,400000,171920000,022,A,46,17,30.40,532.40,200000,6080000,279658000,525278,2,1
120,004103021100000000,KR 15 11 46,6453215152122,3,3,14,,,,2,107.00,450000,48150000,025,A,58,39,58.20,165.20,300000,17460000,95570000,578511,2,2
120,004103021100000000,KR 15 11 46,6453215152122,3,3,14,,,,2,107.00,450000,48150000,004,A,51,39,107.00,165.20,280000,29960000,95570000,578511,2,2
121,004103130800000000,CL 9 15A 42,6453215152122,3,3,14,,,,2,141.10,400000,56440000,025,A,49,47,141.10,141.10,220000,31042000,87482000,620000,2,2
122,004103141600000000,CL 9 15A 09,6443215152122,3,3,14,,,,2,54.00,400000,21600000,033,A,23,36,54.00,54.00,150000,8100000,29700000,550000,2,2
123,004103192900000000,KR 16 8 49,6443215152122,3,3,14,,,,2,310.80,350000,108780000,004,A,33,54,100.60,310.80,220000,22132000,202380000,651158,2,2
123,004103192900000000,KR 16 8 49,6443215152122,3,3,14,,,,2,310.80,350000,108780000,025,A,58,6,210.20,310.80,340000,71468000,205398000,660869,2,2
124,004103201000000000,KR 18 12 76,6453115152122,3,3,14,,,,2,919.17,400000,367668000,004,A,52,21,65.00,1114.17,300000,19500000,719927500,646156,2,2
124,004103201000000000,KR 18 12 76,6453115152122,3,3,14,,,,2,919.17,400000,367668000,022,A,46,21,265.00,1114.17,220000,58300000,719927500,646156,2,2
124,004103201000000000,KR 18 12 76,6453115152122,3,3,14,,,,2,919.17,400000,367668000,025,A,54,21,784.17,1114.17,350000,274459500,719927500,646156,2,2
125,004103211600000000,KR 17 11 45,6453215152122,3,3,14,,,,2,88.00,450000,39600000,004,A,41,29,51.00,113.10,200000,10200000,58494000,517188,2,2
125,004103211600000000,KR 17 11 45,6453215152122,3,3,14,,,,2,88.00,450000,39600000,033,A,40,29,62.10,113.10,140000,8694000,74502000,658727,2,2
126,004103221000000000,CL 10 17 50,6453115152122,3,3,14,,,,2,816.00,380000,310080000,004,A,34,59,145.60,961.60,180000,26208000,482412000,501676,2,2
126,004103221000000000,CL 10 17 50,6453115152122,3,3,14,,,,2,816.00,380000,310080000,025,A,40,59,503.60,961.60,200000,100720000,456444000,474671,2,2
126,004103221000000000,CL 10 17 50,6453115152122,3,3,14,,,,2,816.00,380000,310080000,022,A,28,59,166.80,961.60,150000,25020000,456444000,474671,2,2
126,004103221000000000,CL 10 17 50,6453115152122,3,3,14,,,,2,816.00,380000,310080000,001,A,31,59,145.60,961.60,140000,20384000,456444000,474671,2,2
127,004103244000000000,KR 17 8 37,6453115152122,3,3,14,,,,2,265.60,350000,92960000,025,A,56,56,265.60,265.60,220000,58432000,151392000,570000,2,2
128,004103260800000000,KR 19 11A 30,6453115152122,3,3,14,,,,2,124.00,400000,49600000,025,A,49,39,124.00,124.00,230000,28520000,78120000,630000,2,2
129,004104121500000000,CL 7A 16-23,6443215151123,3,3,14,,,,2,294.50,350000,103075000,033,A,48,34,294.50,294.50,220000,64790000,167865000,570000,2,3
130,004104140300000000,AC 6 16-26,6443215151123,3,3,14,,,,2,327.50,500000,163750000,025,A,55,21,327.50,327.50,380000,124450000,288200000,880000,2,3
131,004104142300000000,CL 6A 17-11,6443215151123,3,3,14,,,,2,201.00,400000,80400000,025,A,57,28,171.60,171.60,250000,42900000,123300000,718531,2,3
132,004104160400000000,CL 7A 17-40,6443215151123,3,3,14,,,,2,263.00,400000,105200000,025,A,56,35,263.00,263.00,200000,52600000,157800000,600000,2,3
133,004104181700000000,KR 17 6A-31,6443215151123,3,3,14,,,,2,266.20,400000,106480000,025,A,48,42,216.00,216.00,250000,54000000,171062000,791954,2,3
133,004104181700000000,KR 17 6A-31,6443215151123,3,3,14,,,,2,266.20,400000,106480000,004,A,31,42,48.10,48.10,220000,10582000,171062000,791954,2,3
134,004104211000000000,CL 8 18B-02,6443215151123,3,3,14,,,,2,198.10,400000,79240000,025,A,44,37,198.10,198.10,200000,39620000,118860000,600000,2,3
135,004104320300000000,KR 18A 7-33,6443215151123,3,3,14,,,,2,171.60,400000,68640000,025,A,58,39,171.60,171.60,350000,60060000,128700000,750000,2,3
136,004104320600000000,CL 7BIS 18B-20,6443215151122,3,3,14,,,,2,162.50,400000,65000000,025,A ,62,26,162.50,162.50,350000,56875000,121875000,750000,2,2
137,004104231600000000,KR 19 7-12,6443215151123,3,3,14,,,,2,171.60,400000,68640000,025,A,62,26,162.50,162.50,400000,65000000,133640000,350000,2,3
138,004104321000000000,KR 19 7-58,6443215151123,3,3,14,,,,2,220.00,400000,88000000,025,A,62,34,220.00,220.00,220000,48400000,136400000,620000,2,3
139,004104321000000000,KR 18B 7-63,6443215151122,3,3,14,,,,2,174.20,400000,69680000,025,A,62,29,161.00,226.40,350000,56350000,173750000,768805,2,2
139,004104321800000000,KR 18B 7-63,6443215151122,3,3,14,,,,2,174.20,400000,69680000,001,A,38,29,52.80,226.40,200000,10560000,88252000,389806,2,2
139,004104321800000000,KR 18B 7-63,6443215151122,3,3,14,,,,2,174.20,400000,69680000,004,A,49,29,12.60,226.40,220000,2772000,173750000,768805,2,2
140,004104370200000000,DG 6 18B -16,6232215151122,3,3,14,,,,2,393.40,400000,157360000,004,A,33,43,26.20,393.40,200000,5240000,265416000,674672,2,2
140,004104370200000000,DG 6 18B -16,6232215151222,3,3,14,,,,2,393.40,400000,157360000,025,A,42,43,367.20,393.40,280000,102816000,291120000,11111450,2,2
141,004104410200000000,CL 7BIS 19-38,6443215151122,3,3,14,,,,2,448.10,400000,179240000,025,A,38,43,448.10,448.10,200000,89620000,268860000,600000,2,2
142,004104410600000000,KR 19 7-39,6443215151122,3,3,14,,,,2,1000.00,400000,400000000,022,A ,26,43,199.50,388.50,180000,35910000,460210000,1184582,2,2
142,004104410600000000,KR 19 7-39,6443215151122,3,3,14,,,,2,1000.00,400000,400000000,033,A,22,43,108.00,388.50,150000,16200000,497905000,2495764,2,2
142,004104410600000000,KR 19 7-39,6443215151122,3,3,14,,,,2,1000.00,400000,400000000,070,A,17,17,81.00,388.50,100000,8100000,497905000,2495764,2,2
143,004104510600000000,KR 19 6-35,6453215152123,3,3,14,,,,2,441.60,400000,176640000,004,A,31,36,62.70,294.80,180000,11286000,215778000,731947,2,3
143,004104510600000000,KR 19 6-35,6453215152123,3,3,14,,,,2,441.60,400000,176640000,033,A,15,36,232.10,294.80,120000,27852000,213897000,725566,2,3
144,004104461400000000,KR 19A 8-23,6442215152123,3,3,14,,,,2,180.00,400000,72000000,022,A,34,39,76.00,253.21,180000,13680000,115805700,457350,2,3
144,004104461400000000,KR 19A 8-23,6442215152123,3,3,14,,,,2,180.00,400000,72000000,033,A,29,39,177.21,253.21,170000,30125700,111245700,439342,2,3
145,004104470300000000,CL 7B 19A-34,6232215151123,3,3,14,,,,2,161.00,400000,64400000,025,A,48,31,138.30,138.30,200000,27660000,116234000,840448,2,3
146,004104472400000000,CL 8 19A-35,6232215151123,3,3,14,,,,2,161.90,400000,64760000,033,A,38,31,134.30,134.30,180000,24174000,116234000,840448,2,3
148,004105033600000000,DG 6 15 A 19,6232215152152,2,2,14,,,,2,192.50,220000,42350000,004,A,19,40,27.70,188.50,120000,3324000,69794000,370260,5,2
148,004105033600000000,DG 6 15 A 19,6232215152152,2,2,14,,,,2,192.50,220000,42350000,033,A,26,40,160.80,190.80,150000,24120000,63862000,338790,5,2
149,004105052200000000,AC 3 15 77,6214115153413,3,3,14,,,,2,425.20,200000,85040000,001,A,30,16,30.00,194.80,150000,4500000,121000000,621150,1,3
149,004105052200000000,AC 3 15 77,6214115153413,3,3,14,,,,2,425.20,200000,85040000,005,A,36,16,30.00,194.80,150000,4500000,121000000,621150,1,3
149,004105052200000000,AC 3 15 77,6214115153413,3,3,14,,,,2,425.20,200000,85040000,033,A,34,16,134.80,194.80,200000,26960000,121000000,621150,1,3
150,004105065100000000,AK 14 2 17,6232215153422,2,3,14,,,,2,384.20,350000,134470000,001,A,32,30,246.80,916.10,160000,39488000,349140000,381116,2,2
150,004105065100000000,AK 14 2 17,6232215153422,2,3,14,,,,2,384.20,350000,134470000,004,A,53,16,349.20,916.10,300000,104760000,291984000,318725,2,2
150,004105065100000000,AK 14 2 17,6232215153422,2,2,14,,,,2,384.20,350000,134470000,022,A,51,30,122.40,916.10,220000,26928000,291984000,318725,2,2
150,004105065100000000,AK 14 2 17,6232215153422,2,3,14,,,,2,384.20,350000,134470000,025,A,58,16,197.70,916.10,220000,43494000,291984000,318725,2,2
151,004105111300000000,KR 17A 3A 66,6232215152121,2,2,14,,,,2,127.50,200000,25500000,025,A,58,26,127.50,221.70,220000,28050000,75819000,341989,2,1
151,004105111300000000,KR 17A 3A 66,6232215152121,2,2,14,,,,2,127.50,200000,25500000,080,A,58,26,42.70,361.40,220000,9394000,74274000,335020,2,1
151,004105111300000000,KR 17A 3A 66,6232215153322,2,2,14,,,,2,127.50,200000,25500000,045,A,46,26,51.50,367.00,250000,12875000,74274000,202381,2,2
152,004105200500000000,AC 1 17 44,6232215152121,2,3,14,,,,2,333.10,280000,93268000,001,A,28,56,267.20,575.00,140000,37408000,191270000,332643,2,1
152,004105200500000000,AC 1 17 44,6232215152121,2,3,14,,,,2,333.10,280000,93268000,004,A,32,56,48.30,575.00,180000,8694000,185597000,322777,2,1
152,004105200500000000,AC 1 17 44,6232215152121,2,3,14,,,,2,333.10,280000,93268000,025,A,41,56,259.50,575.00,200000,51900000,185597000,322777,2,1
153,004105550500000000,AC 1 19A 26,6232215153322,2,3,14,,,,2,231.40,280000,64792000,025,A,46,50,231.40,231.40,200000,46280000,111072000,480000,2,2
154,004105641200000000,CL 1A 20A 17,6232215152113,3,3,14,,,,2,211.00,200000,42200000,025,A,40,40,212.80,212.80,200000,42560000,84760000,398308,1,3
155,004106091600000000,KR 22 BIS 1C 80,6232215152132,3,3,14,,,,2,256.00,400000,102400000,025,A,58,15,170.50,558.70,280000,47740000,228124000,408312,3,2
155,004106091600000000,KR 22 BIS 1C 80,6232215152132,3,3,14,,,,2,256.00,400000,102400000,022,A,49,15,149.60,558.70,220000,32912000,228124000,408312,3,2
155,004106091600000000,KR 22 BIS 1C 80,6232215152132,3,3,14,,,,2,256.00,400000,102400000,080,A,43,15,35.40,558.70,240000,8496000,228124000,408312,3,2
155,004106091600000000,KR 22 BIS 1C 80,6232215152132,3,3,14,,,,2,256.00,400000,102400000,001,A,41,15,203.20,558.70,180000,36576000,228124000,408312,3,2
156,004106111900000000,TV 19 1 24,6232315152133,3,3,14,,,,2,241.50,400000,96600000,025,A,46,36,153.20,268.80,230000,35236000,157268000,585074,3,3
156,004106111900000000,TV 19 1 24,6232315152133,3,3,14,,,,2,241.50,400000,96600000,080,A,37,36,115.60,268.80,220000,25432000,157268000,585074,3,3
157,004106130500000000,CL 3 22 32,6232215152132,3,0,14,,,,2,152.00,320000,48640000,033,A,26,50,150.80,151.00,150000,22620000,71260000,471921,3,2
158,004111100200000000,CL 4A 20-50,6222315151132,3,3,14,,,,2,1344.40,350000,470540000,025,A,66,30,1344.40,1344.40,350000,470540000,941080000,700000,3,2
159,004111180100000000,TV 21A 4-25,6222315151132,3,3,14,,,,2,2189.00,350000,766150000,001,A,17,34,337.20,1767.00,120000,40464000,1292554000,3833197,3,2
159,004111180100000000,TV 21A 4-25,6222315151132,3,3,14,,,,2,2189.00,350000,766150000,025,A,46,34,1333.20,1767.00,280000,373296000,1292554000,3833197,3,2
159,004111180100000000,TV 21A 4-25,6222315151132,3,3,14,,,,2,2189.00,350000,766150000,080,A,38,34,96.60,1767.00,200000,19320000,1292554000,3833197,3,2
160,004111191100000000,KR 22 3B-20,6222315151132,3,3,14,,,,2,231.00,350000,80850000,001,A,12,46,64.00,108.00,110000,7040000,88070000,815463,3,2
160,004111191100000000,KR 22 3B-20,6222315151132,3,3,14,,,,2,231.00,350000,80850000,033,A,29,46,42.00,108.00,180000,7560000,88140000,816111,3,2
161,004111192800000000,AC 3 21-80,6222315151121,3,3,14,,,,2,1071.00,350000,374850000,025,A,54,45,1064.80,1064.80,200000,212960000,587810000,552038,2,1
162,004111322000000000,AC 6 19A-97,6222315152422,3,3,14,,,,2,247.40,500000,123700000,025,A,70,16,296.00,296.00,500000,148000000,271700000,917905,2,2
163,004111350400000000,KR 19A 4A-06,6222315151132,3,3,14,,,,2,237.30,350000,83055000,001,A,20,40,43.10,43.10,120000,5172000,97203000,2255290,3,2
163,004111350400000000,KR 19A 4A-06,6222315151132,3,3,14,,,,2,237.30,350000,83055000,033,A,32,40,52.80,52.80,170000,8976000,92451000,2145035,3,2
164,004111370100000000,CL 5C 24-22,6222215152422,3,3,14,,,,2,1223.80,300000,367140000,025,A,64,7,1223.80,1223.80,400000,489520000,856660000,700000,2,2
165,004111421300000000,CL 5A 25A-79,6222215151132,3,3,14,,,,2,385.90,350000,135065000,025,A,52,25,381.00,381.00,380000,144780000,279845000,734501,3,2
166,003107022200000000,KR 13 10-53,6010514252123,3,3,3,,,,2,207.60,346000,71829600,004,A,22,51,130.50,272.20,160000,20880000,123883600,455120,2,3
166,003107022200000000,KR 13 10-53,6010514252123,3,3,3,,,,2,207.60,346000,71829600,025,A,65,51,141.70,272.20,220000,31174000,119632600,439503,2,3
167,004206022600000000,AC 6 42-79,6232215153321,1,3,16,,,,2,147.00,320000,47040000,001,A,33,36,84.00,231.00,160000,13440000,88200000,381818,2,1
167,004206022600000000,AC 6 42-79,6232215153321,1,3,16,,,,2,147.00,320000,47040000,004,A,42,36,42.00,231.00,180000,7560000,88200000,381818,2,1
167,004206022600000000,AC 6 42-79,6232215153321,1,3,16,,,,2,147.00,320000,47040000,022,A,42,36,42.00,231.00,180000,7560000,88200000,381818,2,1
167,004206022600000000,AC 6 42-79,6232215153321,1,3,16,,,,2,147.00,320000,47040000,033,A,34,36,63.00,231.00,200000,12600000,88200000,381818,2,1
168,004206342700000000,KR 48A 5A-17,6232215153113,1,3,16,,,,2,201.40,300000,60420000,001,A,33,36,274.20,375.40,170000,46614000,123274000,328380,1,3
168,004206342700000000,KR 48A 5A-17,6232215153321,1,3,16,,,,2,201.40,300000,60420000,033,A,38,36,81.20,375.40,200000,16240000,123274000,328380,2,1
169,004206473300000000,TV 42 3A-07,6232215153321,3,3,16,,,,2,171.50,300000,51450000,001,A,33,36,151.20,322.70,170000,25704000,111454000,345380,2,1
169,004206473300000000,TV 42 3A-07,6232215153321,3,3,16,,,,2,171.50,300000,51450000,004,A,37,36,106.40,322.70,200000,21280000,111454000,345380,2,1
169,004206473300000000,TV 42 3A-07,6232215153321,3,3,16,,,,2,171.50,300000,51450000,033,A,40,36,65.10,322.70,200000,13020000,111454000,345380,2,1
170,004206572600000000,KR 48B 4A-27,6232215153113,3,3,16,,,,2,144.00,300000,43200000,001,A,33,36,110.40,290.00,170000,18768000,97248000,335338,1,3
170,004206572600000000,KR 48B 4A-27,6232215153113,3,3,16,,,,2,144.00,300000,43200000,022,A,42,36,36.00,290.00,180000,6480000,97248000,335338,1,3
170,004206572600000000,KR 48B 4A-27,6232215153113,3,3,16,,,,2,144.00,300000,43200000,033,A,41,36,144.00,290.00,200000,28800000,97248000,335338,1,3
171,004206641700000000,AC 6 44-13,6232215153113,3,3,16,,,,2,147.00,320000,47040000,033,A,48,40,147.00,147.00,220000,32340000,79380000,540000,1,3
172,004206664900000000,CL 8 45-06,6232215153113,3,3,16,,,,2,216.45,300000,64935000,033,A,22,3,147.70,147.70,200000,29540000,94475000,639641,1,3
173,004206741000000000,TV 49 11-90 IN5,6713215153232,3,3,16,,,,2,914.50,300000,274350000,033,A,70,20,849.30,849.30,250000,212325000,486675000,573031,3,2
173,004206741000000000,TV 49 11-90 IN5,6030115151132,3,3,16,,,,2,914.50,300000,274350000,033,A,70,20,849.30,849.30,250000,212325000,486675000,573031,3,2
174,004304432500000000,KR 54 2A 75,6030215153113,3,3,16,,,,2,200.00,320000,64000000,025,A,43,29,119.00,275.00,240000,28560000,125380000,455927,1,3
174,004304432500000000,KR 54 2A 75,6030215153113,3,3,16,,,,2,200.00,320000,64000000,080,A,40,29,81.00,275.00,220000,17820000,128380000,466836,1,3
174,004304432500000000,KR 54 2A 75,6030215153113,3,3,16,,,,2,200.00,320000,64000000,022,A,31,29,75.00,275.00,200000,15000000,128380000,466836,1,3
175,004304473800000000,KR 55 2B 11,6030215153113,3,3,16,,,,2,100.00,350000,35000000,033,A,50,4,100.00,100.00,270000,27000000,62000000,620000,1,3
176,004305030800000000,KR 64A 5 22,6462215152113,3,3,16,,,,2,200.00,350000,70000000,001,A,45,10,43.00,329.00,200000,8600000,170400000,517933,1,3
176,004305030800000000,KR 64A 5 22,6462215152113,3,3,16,,,,2,200.00,350000,70000000,022,A,67,10,40.00,329.00,300000,12000000,169540000,515319,1,3
176,004305030800000000,KR 64A 5 22,6462215152113,3,3,16,,,,2,200.00,350000,70000000,025,A,50,10,120.00,329.00,350000,42000000,169540000,515319,1,3
176,004305030800000000,KR 64A 5 22,6462215152113,3,3,16,,,,2,200.00,350000,70000000,080,A,54,10,126.00,329.00,300000,37800000,169540000,515319,1,3
177,004305090700000000,KR 65A 7 34,6713215152132,3,3,16,,,,2,200.00,350000,70000000,022,A,43,36,165.00,235.00,350000,57750000,143850000,612128,3,2
177,004305090700000000,KR 65A 7 34,6713215152132,3,3,16,,,,2,200.00,350000,70000000,020,A,48,36,70.00,235.00,230000,16100000,143850000,612128,3,2
178,004305090900000000,KR 65A 7 50,6713215152132,3,3,16,,,,2,200.00,350000,70000000,022,A,42,36,179.00,221.00,320000,57280000,136940000,619638,3,2
178,004305090900000000,KR 65A 7 50,6713215152132,3,3,16,,,,2,200.00,350000,70000000,020,A,48,36,42.00,221.00,230000,9660000,142310000,643937,3,2
179,004305092600000000,KR 65 8 33,6713215152132,3,3,16,,,,2,200.00,330000,66000000,025,A,70,36,200.00,200.00,350000,70000000,136000000,680000,3,2
180,004305093600000000,KR 65 7 45,6713215152132,3,3,16,,,,2,200.00,330000,66000000,025,A,50,36,200.00,200.00,320000,64000000,130000000,650000,3,2
